,epoch,train acc,valid acc
0,0.0,0.5289829920152817,0.5467120185190317
1,1.0,0.6543098461251423,0.6895691610788272
2,2.0,0.7088163832057948,0.7383219957622
3,3.0,0.7517875737549736,0.7818594104578706
4,4.0,0.7869836862145454,0.8222222222492538
5,5.0,0.8027536734847246,0.8235827662236567
6,6.0,0.8136179567321258,0.8317460318000949
7,7.0,0.8276755756144583,0.847845805258978
8,8.0,0.8387828300289709,0.8492063495036967
9,9.0,0.8487099386718032,0.8598639458485472
