,epoch,train acc,valid acc
0,0.0,0.4922827721883422,0.5188208618672256
1,1.0,0.6293532338322251,0.6671201810274535
2,2.0,0.6899803308981044,0.723809524187966
3,3.0,0.7264028693809562,0.7630385488879924
4,4.0,0.7572486405128215,0.7827664400174233
5,5.0,0.7739905125479944,0.7866213155441544
6,6.0,0.7899919009534184,0.813378684888351
7,7.0,0.798762003937957,0.8136054425012498
8,8.0,0.8074164063334948,0.8315192741601646
9,9.0,0.8194955455198976,0.835374149984243
