,epoch,train acc,valid acc
0,0.0,0.5195071155869353,0.5430839001321468
1,1.0,0.6551081800369785,0.6798185939421189
2,2.0,0.7205484206817443,0.7464852610683225
3,3.0,0.7665046858770985,0.8024943311198228
4,4.0,0.7931968066574564,0.8199546485531087
5,5.0,0.809059354393595,0.8317460315027475
6,6.0,0.8263912993201251,0.8433106575963719
7,7.0,0.8307763507972227,0.8537414964094183
8,8.0,0.8439893555395667,0.8591836737667352
9,9.0,0.8498090940686986,0.8714285717529504
